date,killer,time,map,kills,bloodpoints,salt,addon1,addon2,perk1,perk2,perk3,perk4,crossplay,platform,notes
2021-07-01,Pig,838,Treatment Theater,4,29573,2,Last Will,Jigsaw's Sketch,Corrupt,Pop,STBFL,Tinkerer,1,PC,
2021-07-01,Demogorgon,931,Suffocation Pit,3,27295,0,Barb's Glasses,Rat Liver,BBQ,Pop,Tinkerer,STBFL,1,PC,
2021-07-01,Pig,953,Pale Rose,4,20394,0,Video Tape,Combat Straps,BBQ,Pop,STBFL,Tinkerer,1,PC,
2021-07-01,Pig,1019,Ormond,4,29720,0,Video Tape,Combat Straps,BBQ,Pop,STBFL,Tinkerer,1,PC,
2021-07-01,Demogorgon,1047,Sanctum of Wrath,2,25476,0,Barb's Glasses,Rat Liver,BBQ,Pop,Tinkerer,STBFL,1,PC,
2021-07-01,Spirit,1121,Shelter Woods,4,31050,0,Yakuyoke Amulet,Dirty Uwabaki,BBQ,Pop,Surge,Stridor,1,PC,
2021-07-01,Ghostface,1149,Blood Lodge,4,24629,2,Walleyes Matchbook,Olsen's Address Book,BBQ,Undying,Thrill,Devour,1,PC,
2021-07-01,Pig,1225,Badham Preschool,3,26572,0,Video Tape,Combat Straps,BBQ,Corrupt,Pop,Tinkerer,1,PC,
2021-07-01,Pig,1318,The Game,4,27815,0,Video Tape,Combat Straps,BBQ,Corrupt,Pop,Tinkerer,1,PC,
2021-07-01,Pig,1347,Wretched Shop,1,22692,0,Video Tape,Combat Straps,Bamboozle,Corrupt,Pop,Tinkerer,1,PC,
2021-07-01,Demogorgon,1413,The Game,1,24631,0,Barb's Glasses,Rat Liver,BBQ,Pop,Tinkerer,STBFL,1,PC,
2021-07-01,Demogorgon,1435,Wrecker's Yard,0,21975,0,Barb's Glasses,Black Heart,BBQ,Pop,Tinkerer,STBFL,1,PC,
2021-07-01,Demogorgon,1500,Badham Preschool,2,28274,0,Barb's Glasses,Rat Liver,BBQ,Pop,Tinkerer,STBFL,1,PC,
2021-07-01,Ghostface,1537,Thompson House,3,27900,0,Chewed Pen,Olsen's Address Book,BBQ,Corrupt,Pop,Tinkerer,1,PC,
2021-07-01,Ghostface,1627,Shelter Woods,3,31500,1,Chewed Pen,Olsen's Address Book,BBQ,Corrupt,Pop,Tinkerer,1,PC,
2021-07-01,Ghostface,2040,Disturbed Ward,1,23691,0,Chewed Pen,Olsen's Address Book,STBFL,Corrupt,Pop,Tinkerer,1,PC,
2021-07-02,Pig,915,RCPS,4,25787,0,Jigsaw's Annotated Plan,Last Will,STBFL,Corrupt,Pop,Tinkerer,1,PC,
2021-07-02,Pig,941,Dead Dawg Saloon,3,21123,1,Jigsaw's Annotated Plan,Last Will,STBFL,Corrupt,Pop,Tinkerer,1,PC,
2021-07-02,Pig,1323,Torment Creek,4,18281,1,Tampered Timer,Rule Set #2,STBFL,Corrupt,Pop,Tinkerer,1,PC,
2021-07-02,Pig,1355,Dead Dawg Saloon,4,30910,1,Tampered Timer,Jigsaw's Sketch,BBQ,Corrupt,Pop,Tinkerer,1,PC,
2021-07-02,Pig,1549,Grim Pantry,3,24689,0,Last Will,Jigsaw's Annotated Plan,BBQ,Corrupt,Pop,Tinkerer,1,PC,
2021-07-02,Demogorgon,1622,Hawkins,3,30594,0,Barb's Glasses,Rat Liver,BBQ,Pop,Tinkerer,STBFL,1,PC,
2021-07-02,Pig,1849,Hawkins,4,30283,0,Jigsaw's Sketch,Tampered Timer,BBQ,Corrupt,Pop,Tinkerer,1,PC,
2021-07-04,Trickster,900,Haddonfield,3,21601,1,Bloody Boa,Caged Heart Shoes,BBQ,Nurse,Discordance,Pop,1,PC,
2021-07-04,Ghostface,1146,Ormond,1,22389,0,Chewed Pen,Driver's License,BBQ,Corrupt,Pop,Tinkerer,1,PC,
2021-07-04,Ghostface,1210,Ormond,2,24890,0,Chewed Pen,Driver's License,Haunted,Undying,Thrill,Devour,1,PC,
2021-07-04,Pig,1358,Azarov's Resting Place,4,26468,0,Last Will,Jigsaw's Annotated Plan,BBQ,Corrupt,Pop,Tinkerer,1,PC,
2021-07-04,Huntress,1421,Wrecker's Yard,4,28584,2,Leather Loop,Bandaged Haft,BBQ,Nurse,Whispers,Iron Maiden,1,PC,
2021-07-04,Demogorgon,1446,Treatment Theater,0,14012,0,Barb's Glasses,Rat Liver,Corrupt,Pop,Tinkerer,STBFL,1,PC,
2021-07-04,Pig,1507,Shelter Woods,4,24991,1,Last Will,Jigsaw's Annotated Plan,STBFL,Corrupt,Pop,Tinkerer,1,PC,
2021-07-05,Demogorgon,1056,Haddonfield,0,12623,0,Barb's Glasses,Rat Liver,Corrupt,Pop,Tinkerer,STBFL,1,PC,
2021-07-05,Ghostface,2128,Suffocation Pit,4,27617,1,Chewed Pen,Olsen's Address Book,BBQ,Undying,Thrill,Devour,1,PC,
2021-07-05,Ghostface,2153,Haddonfield,2,29997,0,Chewed Pen,Driver's License,Tinkerer,Discordance,Pop,Surge,1,PC,
2021-07-06,Pig,1711,Temple of Purgation,3,25952,0,Tampered Timer,Jigsaw's Sketch,BBQ,Corrupt,Pop,Tinkerer,1,PC,
2021-07-07,Spirit,834,Badham Preschool,3,27485,0,Yakuyoke Amulet,Dirty Uwabaki,BBQ,Pop,Surge,Sloppy,1,PC,
2021-07-07,Ghostface,809,Badham Preschool,2,27062,0,Driver's License,Victim's Detailed Routine,Corrupt,Tinkerer,Pop,Nurse,1,PC,
2021-07-07,Spirit,1249,Torment Creek,0,25296,0,Yakuyoke Amulet,Father's Glasses,BBQ,Pop,Surge,Sloppy,1,PC,
2021-07-07,Spirit,1307,Ormond,4,25202,1,Yakuyoke Amulet,Dirty Uwabaki,BBQ,Pop,Sloppy,Corrupt,1,PC,
2021-07-08,Spirit,1504,The Game,3,27961,0,Katsumori Talisman,Kaiun Talisman,BBQ,Pop,Sloppy,Corrupt,1,PC,
2021-07-08,Pig,1520,Haddonfield,1,15665,0,Last Will,Crate of Gears,BBQ,Corrupt,Pop,Tinkerer,1,PC,
2021-07-08,Ghostface,1550,RCPS,3,26435,0,Driver's License,Victim's Detailed Routine,Haunted,Thrill,Undying,Haunted,1,PC,
2021-07-08,Pig,1729,Fractured Cowshed,1,18738,0,Combat Straps,Video Tape,STBFL,Corrupt,Pop,Tinkerer,1,PC,
2021-07-08,Myers,1753,Sanctum of Wrath,4,28104,0,Dead Rabbit,Memorial Flower,Enduring,Spirit Fury,Bamboozle,Corrupt,1,PC,
2021-07-08,Myers,2052,Dead Dawg Saloon,2,21808,0,Dead Rabbit,Hair Bow,Corrupt,Infectious,Monitor,Bamboozle,1,PC,
2021-07-08,Myers,2112,Treatment Theater,0,18335,0,Dead Rabbit,Hair Bow,Corrupt,Infectious,Monitor,Bamboozle,1,PC,
2021-07-08,Myers,2124,Rancid Abattoir,3,13582,0,Tombstone Piece,J. Myers Memorial,Corrupt,Spirit Fury,Enduring,Bamboozle,1,PC,
2021-07-08,Myers,2145,Coal Tower,4,21520,1,Tombstone Piece,J. Myers Memorial,Corrupt,Spirit Fury,Enduring,Bamboozle,1,PC,
2021-07-08,Myers,2209,Disturbed Ward,4,27266,0,Dead Rabbit,Hair Bow,Corrupt,Infectious,Monitor,Bamboozle,1,PC,
2021-07-09,Myers,1624,Shelter Woods,3,23353,0,Dead Rabbit,Hair Bow,Corrupt,Enduring,Spirit Fury,Bamboozle,1,PC,
2021-07-09,Myers,1648,Midwich,2,26968,0,J. Myers Memorial,Judith's Journal,Bamboozle,Tinkerer,Ruin,Undying,1,PC,
2021-07-09,Spirit,1712,Midwich,4,30651,0,Katsumori Talisman,Rusty Flute,BBQ,Pop,Sloppy,Corrupt,1,PC,
2021-07-09,Spirit,1733,Groaning Storehouse,4,27698,0,Katsumori Talisman,Dirty Uwabaki,BBQ,Pop,Sloppy,Corrupt,1,PC,
2021-07-15,Demogorgon,1543,Father Campbell's Chapel,4,19637,2,Barb's Glasses,Rat Liver,Corrupt,Pop,Tinkerer,STBFL,1,PC,
2021-07-15,Spirit,1629,Azarov's Resting Place,4,12912,2,Katsumori Talisman,Kaiun Talisman,BBQ,Pop,Surge,Sloppy,1,PC,
2021-07-15,Myers,1714,Ormond,0,23478,0,J. Myers Memorial,Hair Bow,Tinkerer,Pop,Bamboozle,Corrupt,1,PC,
2021-07-15,Myers,1730,Ormond,4,17115,0,Fragrant Tuft,Judith's Tombstone,PWYF,Ruin,Tinkerer,Corrupt,1,PC,Evil Incarnate!
2021-07-22,Trapper,1523,Azarov's Resting Place,4,18674,0,Iridescent Stone,Stitched Bag,BBQ,Ruin,Pop,Corrupt,1,PC,
2021-07-22,Trapper,1547,RCPS,4,23597,0,Iridescent Stone,Stitched Bag,BBQ,Ruin,Pop,Corrupt,1,PC,
2021-07-22,Trapper,1611,Sanctum of Wrath,4,27343,0,Iridescent Stone,Stitched Bag,BBQ,Ruin,Pop,Corrupt,1,PC,
2021-07-22,Trapper,1712,Sanctum of Wrath,4,28499,0,Iridescent Stone,Trapper Bag,BBQ,Ruin,Undying,Corrupt,1,PC,
2021-07-22,Trapper,1712,Sanctum of Wrath,4,31500,0,Iridescent Stone,Trapper Bag,BBQ,Pop,Surge,Corrupt,1,PC,
2021-07-23,Trapper,303,Dead Dawg Saloon,4,18993,1,Iridescent Stone,Stitched Bag,BBQ,Pop,Ruin,Corrupt,1,PC,
2021-07-23,Trapper,324,Hawkins,3,28760,1,Iridescent Stone,Stitched Bag,BBQ,Pop,Ruin,Corrupt,1,PC,
2021-07-23,Trapper,343,Haddonfield,4,18765,1,Stitched Bag,Honing Stone,BBQ,Pop,Ruin,Corrupt,1,PC,
2021-07-23,Trapper,421,Haddonfield,4,18765,1,Stitched Bag,Honing Stone,BBQ,Pop,Ruin,Corrupt,1,PC,
2021-07-26,Spirit,1709,Thompson House,0,21802,0,Katsumori Talisman,Kaiun Talisman,BBQ,Pop,Sloppy,Surge,1,PC,
2021-07-23,Trapper,1736,Disturbed Ward,2,25718,0,Trapper Bag,Fastening Tools,BBQ,Ruin,Undying,Corrupt,1,PC,
2021-07-23,Trapper,1754,Hawkins,4,25388,0,Trapper Bag,Fastening Tools,BBQ,Ruin,Undying,Corrupt,1,PC,
2021-07-27,Trapper,1128,Mother's Dwelling,4,26376,0,Iridescent Stone,Stitched Bag,BBQ,Ruin,Undying,Corrupt,1,PC,
2021-07-27,Trapper,1642,Thompson House,1,25725,0,Trapper Bag,Bloody Coil,BBQ,Ruin,Pop,Corrupt,1,PC,
2021-07-27,Trapper,1702,The Game,4,27500,0,Iridescent Stone,Stitched Bag,BBQ,Ruin,Undying,Corrupt,1,PC,
2021-07-27,Trapper,1721,Coal Tower,3,27715,1,Fastening Tools,Stitched Bag,Remember Me,No Way Out,BBQ,NOED,1,PC,
2021-07-27,Trapper,2143,Disturbed Ward,2,28330,1,Trapper Bag,Oily Coil,Remember Me,No Way Out,BBQ,NOED,1,PC,
2021-07-27,Trapper,2201,Mother's Dwelling,0,17930,1,Iridescent Stone,Trapper Bag,Remember Me,No Way Out,BBQ,NOED,1,PC,
2021-07-27,Trapper,2210,Coal Tower,4,21013,1,Iridescent Stone,Trapper Bag,Remember Me,No Way Out,BBQ,NOED,1,PC,
2021-07-27,Trapper,2231,Ormond,4,22375,1,Stitched Bag,Trapper Bag,Remember Me,No Way Out,Blood Warden,NOED,1,PC,
2021-07-27,Trapper,2245,Fractured Cowshed,4,22306,0,Trapper Bag,Honing Stone,Remember Me,No Way Out,Blood Warden,NOED,1,PC,
2021-07-27,Trapper,2309,RCPS,3,25210,0,Bloody Coil,Trapper Bag,Remember Me,No Way Out,Blood Warden,NOED,1,PC,
2021-07-28,Trapper,42,Grim Pantry,4,25488,0,Iridescent Stone,Trapper Bag,Remember Me,No Way Out,Blood Warden,NOED,1,PC,
2021-07-28,Trapper,59,Dead Dawg Saloon,3,23662,0,Fastening Tools,Trapper Bag,Remember Me,No Way Out,Blood Warden,NOED,1,PC,
2021-07-28,Trapper,315,Family Residence,4,24111,2,Trapper Bag,Trapper Sack,Remember Me,No Way Out,Blood Warden,NOED,1,PC,
2021-07-28,Trapper,339,Haddonfield,1,20346,0,Trapper Bag,Fastening Tools,Remember Me,No Way Out,Blood Warden,NOED,1,PC,
2021-07-28,Trapper,358,Shelter Woods,3,23902,0,Iridescent Stone,Trapper Bag,Remember Me,No Way Out,Blood Warden,NOED,1,PC,
2021-07-28,Trapper,420,Sanctum of Wrath,2,18753,0,Iridescent Stone,Trapper Bag,Remember Me,No Way Out,Blood Warden,NOED,1,PC,
2021-07-28,Trapper,438,Groaning Storehouse,3,25794,0,Iridescent Stone,Stitched Bag,Remember Me,No Way Out,Blood Warden,NOED,1,PC,
2021-07-28,Trapper,1536,Treatment Theater,4,25717,0,Iridescent Stone,Stitched Bag,Remember Me,No Way Out,Blood Warden,NOED,1,PC,
2021-07-28,Trapper,1614,Coal Tower,2,21950,0,Iridescent Stone,Stitched Bag,Remember Me,No Way Out,Blood Warden,NOED,1,PC,
2021-07-28,Trapper,1721,Badham Preschool,2,27316,0,Iridescent Stone,Stitched Bag,Remember Me,No Way Out,Blood Warden,NOED,1,PC,
2021-07-28,Trapper,1739,Dead Dawg Saloon,4,23226,2,Iridescent Stone,Stitched Bag,Remember Me,No Way Out,Blood Warden,NOED,1,PC,vault spamming
2021-07-29,Trapper,802,Suffocation Pit,4,29600,0,Iridescent Stone,Stitched Bag,Remember Me,No Way Out,Blood Warden,NOED,1,PC,
2021-07-29,Trapper,1224,Family Residence,2,20017,0,Iridescent Stone,Stitched Bag,Remember Me,No Way Out,Blood Warden,NOED,1,PC,
2021-07-29,Myers,1257,Shelter Woods,4,30800,0,J. Myers Memorial,Judith's Journal,Corrupt,Enduring,Spirit Fury,Bamboozle,1,PC,
2021-07-29,Trapper,1318,Temple of Purgation,2,20738,0,Iridescent Stone,Stitched Bag,Remember Me,No Way Out,Blood Warden,NOED,1,PC,
2021-07-29,Trapper,1336,Coal Tower,4,25719,0,Iridescent Stone,Stitched Bag,Remember Me,No Way Out,Blood Warden,NOED,1,PC,
2021-07-29,Trapper,1354,Wretched Shop,3,25759,0,Iridescent Stone,Trapper Bag,Remember Me,No Way Out,Blood Warden,NOED,1,PC,
2021-07-29,Trapper,1354,Wretched Shop,3,25759,0,Iridescent Stone,Trapper Bag,Remember Me,No Way Out,Blood Warden,NOED,1,PC,
2021-07-29,Trapper,1419,Wretched Shop,2,25588,0,Iridescent Stone,Stitched Bag,Remember Me,No Way Out,Blood Warden,NOED,1,PC,
2021-07-29,Trapper,1441,Groaning Storehouse,4,24181,1,Iridescent Stone,Stitched Bag,Remember Me,No Way Out,Blood Warden,NOED,1,PC,
2021-07-29,Trapper,1502,Midwich,4,29579,0,Iridescent Stone,Stitched Bag,Remember Me,No Way Out,Blood Warden,NOED,1,PC,
2021-07-29,Trapper,1534,Azarov's Resting Place,4,29027,0,Iridescent Stone,Stitched Bag,Remember Me,No Way Out,Blood Warden,NOED,1,PC,Cripple them all!
2021-07-29,Myers,1647,Hawkins,4,29700,0,J. Myers Memorial,Judith's Journal,Corrupt,Enduring,Spirit Fury,Bamboozle,1,PC,
2021-07-30,Myers,659,Dead Dawg Saloon,2,23198,0,J. Myers Memorial,Judith's Journal,Corrupt,Enduring,Spirit Fury,Bamboozle,1,PC,
2021-07-30,Myers,722,Hawkins,2,18988,2,J. Myers Memorial,Judith's Journal,Corrupt,Enduring,Spirit Fury,Bamboozle,1,PC,
2021-07-30,Myers,802,Treatment Theater,0,16739,1,J. Myers Memorial,Hair Bow,Corrupt,Enduring,Spirit Fury,Bamboozle,1,PC,
2021-07-30,Myers,831,Coal Tower,3,29567,0,J. Myers Memorial,Dead Rabbit,Monitor,Infectious,Ruin,Undying,1,PC,
2021-07-31,Myers,320,The Game,1,14035,1,J. Myers Memorial,Judith's Journal,Corrupt,Enduring,Spirit Fury,Bamboozle,1,PC,
2021-07-31,Myers,338,Rancid Abattoir,4,24481,2,J. Myers Memorial,Tombstone Piece,Corrupt,Pop,Tinkerer,Bamboozle,1,PC,
2021-07-31,Myers,357,Ormond,1,21262,0,J. Myers Memorial,Judith's Journal,Tinkerer,Bamboozle,Ruin,Undying,1,PC,
2021-07-31,Myers,414,Shelter Woods,4,24057,0,J. Myers Memorial,Judith's Journal,Corrupt,Pop,Ruin,Bamboozle,1,PC,
2021-07-31,Hag,435,The Game,0,15229,2,Dried Cicada,Swamp Orchid Necklet,BBQ,Nurse,Ruin,Make Your Choice,1,PC,
2021-07-31,Hag,450,Badham Preschool,1,17323,3,Dried Cicada,Swamp Orchid Necklet,BBQ,Make Your Choice,Ruin,NOED,1,PC,
2021-07-31,Spirit,516,Hawkins,4,32000,2,Yakuyoke Amulet,Dirty Uwabaki,BBQ,Pop,Surge,NOED,1,PC,
2021-07-31,Spirit,530,Sanctum of Wrath,NA,NA,3,Yakuyoke Amulet,Dirty Uwabaki,BBQ,Pop,Sloppy,NOED,1,PC,hacker
2021-07-31,Pig,1237,Coal Tower,0,26111,0,Video Tape,Combat Straps,STBFL,Corrupt,Pop,Tinkerer,1,PC,
2021-07-31,Myers,1359,Ormond,4,30823,0,J. Myers Memorial,Judith's Journal,Corrupt,Pop,Ruin,Bamboozle,1,PC,
2021-07-31,Myers,1522,Thompson House,3,26553,2,J. Myers Memorial,Hair Bow,Pop,Bamboozle,Spirit Fury,Enduring,1,PC,
2021-07-31,Myers,1548,Temple of Purgation,4,31500,0,J. Myers Memorial,Hair Bow,Surge,Bamboozle,Spirit Fury,Enduring,1,PC,
2021-07-31,Myers,1640,Fractured Cowshed,0,17615,0,J. Myers Memorial,Memorial Flower,STBFL,Bamboozle,Spirit Fury,Enduring,1,PC,
2021-07-31,Myers,1701,Shelter Woods,2,20456,0,J. Myers Memorial,Memorial Flower,BBQ,Pop,Surge,Bamboozle,1,PC,
2021-07-31,Myers,1723,The Game,3,29017,0,J. Myers Memorial,Memorial Flower,BBQ,Pop,Ruin,Bamboozle,1,PC,
2021-07-31,Myers,1743,Haddonfield,2,22869,0,J. Myers Memorial,Memorial Flower,BBQ,Pop,Ruin,Bamboozle,1,PC,
2021-07-31,Myers,1800,Azarov's Resting Place,4,20622,0,Judith's Journal,Memorial Flower,BBQ,Pop,Ruin,Bamboozle,1,PC,
2021-08-03,Pig,1922,The Game,4,31400,0,Amanda's Letter,Video Tape,STBFL,Corrupt,Pop,Tinkerer,1,PC,
2021-08-03,Legion,144,Dead Dawg Saloon,4,16794,0,Stolen Sketch Book,Iridescent Button,BBQ,Ruin,Surge,Bamboozle,1,PC,
2021-09-25,Cenobite,1845,Azarov's Resting Place,3,24967,0,Liquified Gore,Burning Candle,Deadlock,Gift of Pain,Plaything,None,1,PC,
2021-09-25,Cenobite,1910,Hawkins,4,27950,0,Torture Pillar,Burning Candle,Deadlock,Gift of Pain,Plaything,None,1,PC,Adept Cenobite
2021-09-25,Pig,2208,Disturbed Ward,4,26174,1,Last Will,Jigsaw's Annotated Plan,STBFL,Corrupt,Pop,Tinkerer,1,PC,
2021-09-25,Clown,2225,Ormond,4,31500,0,Flask of Bleach,Cheap Gin Bottle,Pop,Coulrophobia,Bamboozle,None,1,PC,Adept Clown
2021-09-25,Hillbilly,2243,RCPS,4,25112,0,Heavy Clutch,Steel Toe Boots,Enduring,Tinkerer,Lightborn,None,1,PC,Adept Hillbilly
2021-09-25,Plague,2256,Suffocation Pit,3,19510,0,Black Incense,Vile Emetic,Corrupt,Infectious,Dark Devotion,None,1,PC,
2021-09-25,Plague,2314,Wretched Shop,4,23264,1,Black Incense,Ashen Apple,Corrupt,Infectious,Dark Devotion,None,1,PC,Adept Plague
2021-09-25,Ghostface,2336,Haddonfield,1,22561,0,Chewed Pen,Olsen's Address Book,I'm All Ears,Thrilling,Furtive Chase,None,1,PC,
2021-09-25,Oni,2355,The Game,4,28145,0,Renjiro's Bloody Glove,Wooden Oni Mask,Blood Echo,Zanshin Tactics,Nemesis,None,1,PC,Adept Oni
2021-09-26,Deathslinger,29,Blood Lodge,4,28248,0,Modified Ammo Belt,Spit Polish Rag,Gearhead,Retribution,Dead Man's Switch,None,1,PC,Adept Deathslinger
2021-09-26,Executioner,56,Hawkins,4,31760,-1,Mannequin Foot,Tablet of the Oppressor,Forced Penance,Trail of Torment,Deathbound,None,1,PC,Adept Executioner
2021-09-26,Myers,124,Hawkins,3,25228,0,Judith's Journal,Memorial Flower,Corrupt,Enduring,Spirit Fury,Bamboozle,1,PC,
2021-09-26,Myers,143,The Game,4,27683,0,Judith's Journal,Memorial Flower,Corrupt,Enduring,Spirit Fury,Bamboozle,1,PC,
2021-09-26,Huntress,257,The Game,1,19993,0,Leather Loop,Infantry Belt,BBQ,Nurse,Whispers,Iron Maiden,1,PC,
2021-09-26,Pig,312,Shelter Woods,4,27254,1,Jigsaw's Sketch,Tampered Timer,STBFL,Corrupt,Pop,Tinkerer,1,PC,
2021-09-27,Trickster,1932,Temple of Purgation,4,30700,0,Bloody Boa,Trick Blades,BBQ,Nurse,Discordance,Pop,1,PC,
2021-09-27,Nemesis,1958,Temple of Purgation,1,30300,0,Marvin's Blood,NEa Parasite,Hysteria,Pop,BBQ,Bamboozle,1,PC,
2021-09-27,Doctor,2013,Treatment Theater,4,28004,0,Iridescent King,High Stimulus Electrode,Discordance,NOED,Overcharge,Iron Maiden,1,PC,
2021-09-29,Myers,928,Pale Rose,4,22646,0,Judith's Journal,Memorial Flower,Corrupt,Enduring,Spirit Fury,Bamboozle,1,PC,
2021-09-29,Spirit,1219,Rancid Abattoir,1,27529,0,Yakuyoke Amulet,Dirty Uwabaki,BBQ,Pop,Surge,Sloppy,1,PC,
2021-09-29,Doctor,1155,Hawkins,4,31900,0,Iridescent King,High Stimulus Electrode,Discordance,NOED,Overcharge,Iron Maiden,1,PC,
2021-09-29,Ghostface,1237,Rotten Fields,1,20265,0,Chewed Pen,Olsen's Address Book,I'm All Ears,Thrilling,Furtive Chase,None,1,PC,
2021-09-29,Ghostface,1300,Hawkins,3,24139,1,Chewed Pen,Olsen's Address Book,I'm All Ears,Thrilling,Furtive Chase,None,1,PC,
2021-09-29,Ghostface,1330,Hawkins,4,31900,0,Lasting Perfume,Walleyes Matchbook,I'm All Ears,Thrilling,Furtive Chase,None,1,PC,Adept Ghostface
2021-09-29,Spirit,1345,Rancid Abattoir,1,22887,0,Katsumori Talisman,Dirty Uwabaki,BBQ,Pop,Surge,Sloppy,1,PC,
2021-09-29,Myers,1405,Mother's Dwelling,3,17454,1,Judith's Journal,Memorial Flower,Corrupt,Enduring,Spirit Fury,Bamboozle,1,PC,
2021-09-29,Myers,1553,Hawkins,2,20170,1,Judith's Journal,Memorial Flower,Corrupt,Enduring,Spirit Fury,Bamboozle,1,PC,
2021-09-29,Myers,1612,Disturbed Ward,1,21023,0,Judith's Journal,Memorial Flower,Corrupt,Enduring,Spirit Fury,Bamboozle,1,PC,
2021-09-29,Myers,1631,Wrecker's Yard,2,18807,1,Judith's Journal,Memorial Flower,Corrupt,Enduring,Spirit Fury,Bamboozle,1,PC,
2021-09-29,Myers,1656,Treatment Theater,2,28440,1,Hair Bow,Memorial Flower,Corrupt,Enduring,Spirit Fury,Bamboozle,1,PC,
2021-09-29,Myers,1737,Torment Creek,1,19108,1,Hair Bow,Memorial Flower,Corrupt,Enduring,Spirit Fury,Bamboozle,1,PC,
2021-09-29,Cenobite,1756,Sanctum of Wrath,3,26591,1,Chatterer's Tooth,Iridescent Configuration,NOED,Hoarder,Franklin's,Brutal,1,PC,
2021-09-29,Cenobite,1817,Thompson House,3,25204,0,Chatterer's Tooth,Iridescent Configuration,NOED,Hoarder,Franklin's,Ruin,1,PC,
2021-09-29,Cenobite,1833,Grim Pantry,0,22939,1,Larry's Remains,Liquified Gore,NOED,Hoarder,Franklin's,Ruin,1,PC,
2021-09-29,Cenobite,1853,Sanctum of Wrath,4,29927,0,Torture Pillar,Iridescent Configuration,NOED,Hoarder,Franklin's,Ruin,1,PC,
2021-09-29,Cenobite,2113,The Game,4,31100,1,Torture Pillar,Iridescent Configuration,NOED,Hoarder,Franklin's,Ruin,1,PC,
2021-09-29,Cenobite,2148,Badham Preschool,4,30901,0,Larry's Remains,Burning Candle,NOED,Hoarder,Franklin's,Ruin,1,PC,
2021-09-29,Cenobite,2214,Hawkins,4,31042,2,Larry's Remains,Torture Pillar,NOED,Hoarder,Franklin's,Ruin,1,PC,
2021-09-29,Cenobite,2236,Pale Rose,4,30900,0,Iridescent Configuration,Torture Pillar,NOED,Hoarder,Franklin's,Ruin,1,PC,
2021-09-30,Cenobite,231,Wretched Shop,0,26035,0,Liquified Gore,Torture Pillar,Hoarder,Franklin's,Ruin,Pop,1,PC,
2021-09-30,Nemesis,252,RCPS,2,26100,0,Marvin's Blood,Licker Tongue,Hysteria,Pop,BBQ,Bamboozle,1,PC,
2021-09-30,Cenobite,327,Disturbed Ward,3,31700,0,Liquified Gore,Torture Pillar,Hoarder,Franklin's,Ruin,Pop,1,PC,
2021-09-30,Myers,1222,Mother's Dwelling,0,20815,0,Hair Bow,Memorial Flower,Corrupt,Enduring,Spirit Fury,Bamboozle,1,PC,
2021-09-30,Nurse,1243,Family Residence,4,25269,0,Fragile Wheeze,Dark Cincture,BBQ,Tinkerer,Pop,Ruin,1,PC,
2021-09-30,Wraith,1258,Suffocation Pit,3,22252,2,Coxcombed Clapper,The Ghost,Undying,Thrill,Haunted,Devour,1,PC,
2021-09-30,Wraith,1315,The Game,3,23705,-1,Coxcombed Clapper,The Ghost,Undying,Thrill,Haunted,Devour,1,PC,
2021-09-30,Wraith,1341,Midwich,4,28320,0,Coxcombed Clapper,All Seeing,Undying,Thrill,Haunted,Devour,1,PC,
2021-09-30,Wraith,1616,Shelter Woods,2,25615,0,Coxcombed Clapper,Windstorm,Undying,Thrill,Haunted,Devour,1,PC,
2021-09-30,Wraith,1630,Blood Lodge,3,18751,0,Coxcombed Clapper,Swift Hunt,Undying,Thrill,Haunted,Devour,1,PC,
2021-09-30,Wraith,1649,Hawkins,4,25014,1,Bone Clapper,Blink,Undying,Thrill,Haunted,Devour,1,PC,
2021-09-30,Wraith,1731,Grim Pantry,2,24623,1,Bone Clapper,Blink,Undying,Thrill,Haunted,Devour,1,PC,
2021-10-01,Cenobite,1703,RCPS,0,17793,1,Liquified Gore,Larry's Remains,Hoarder,Franklin's,Ruin,Pop,1,PC,
2021-10-01,Cenobite,1718,Thompson House,4,21371,0,Liquified Gore,Torture Pillar,Hoarder,Franklin's,Ruin,Pop,1,PC,
2021-10-01,Cenobite,1737,Azarov's Resting Place,2,21152,0,Liquified Gore,Iridescent Configuration,Hoarder,Franklin's,Ruin,Tinkerer,1,PC,
2021-10-02,Cenobite,2,Midwich,4,30337,0,Liquified Gore,Larry's Remains,Hoarder,Franklin's,Ruin,Pop,1,PC,
2021-10-02,Cenobite,26,Ormond,4,29450,0,Liquified Gore,Larry's Remains,Hoarder,Franklin's,Ruin,Tinkerer,1,PC,
2021-10-02,Cenobite,55,Wrecker's Yard,3,30076,0,Liquified Gore,Larry's Remains,Hoarder,Franklin's,Ruin,Tinkerer,1,PC,
2021-10-02,Wraith,108,Badham Preschool,4,25506,0,Bone Clapper,Blink,Undying,Thrill,Haunted,Devour,1,PC,
2021-10-02,Wraith,127,Gas Heaven,4,31400,0,Bone Clapper,Blink,Undying,Thrill,Haunted,Devour,1,PC,
2021-10-02,Myers,149,Hawkins,1,21367,-1,Hair Bow,Memorial Flower,Corrupt,Enduring,Spirit Fury,Bamboozle,1,PC,
2021-10-02,Myers,207,Pale Rose,0,16965,0,J. Myers Memorial,Memorial Flower,Corrupt,Enduring,Spirit Fury,Bamboozle,1,PC,
